antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'sausage'}),"frozenset({'whole milk', 'yogurt'})",0.06034886052262247,0.011160863463209249,0.0014702933903628951,0.024363233665559245,2.1829165589087607,1.0,0.0007967479979096469,1.0135320548158027,0.5767005043320833,0.02099236641221374,0.01335138316692099,0.07804988030583351
"frozenset({'whole milk', 'yogurt'})",frozenset({'sausage'}),0.011160863463209249,0.06034886052262247,0.0014702933903628951,0.1317365269461078,2.1829165589087607,1.0,0.0007967479979096469,1.082218898570497,0.5480135908968025,0.02099236641221374,0.07597252152877744,0.07804988030583351
"frozenset({'whole milk', 'sausage'})",frozenset({'yogurt'}),0.008955423377664907,0.08587850030074183,0.0014702933903628951,0.16417910447761194,1.9117602648237413,1.0,0.000701215061130829,1.0936810799973267,0.48123149357217726,0.015748031496062992,0.08565667058769612,0.09064986352285266
frozenset({'yogurt'}),"frozenset({'whole milk', 'sausage'})",0.08587850030074183,0.008955423377664907,0.0014702933903628951,0.017120622568093383,1.911760264823741,1.0,0.000701215061130829,1.0083074275215367,0.5217269935796036,0.015748031496062992,0.008238982769329104,0.09064986352285266
frozenset({'specialty chocolate'}),frozenset({'citrus fruit'}),0.015972732740760543,0.05313105660629553,0.001403461872619127,0.08786610878661087,1.6537617431120233,1.0,0.0005548137052125488,1.0380810893169512,0.4017347770404005,0.020730503455083905,0.036684118137638236,0.057140601563116754
frozenset({'citrus fruit'}),frozenset({'specialty chocolate'}),0.05313105660629553,0.015972732740760543,0.001403461872619127,0.02641509433962264,1.6537617431120233,1.0,0.0005548137052125488,1.0107256814872034,0.41750020166169227,0.020730503455083905,0.010611862035029444,0.057140601563116754
"frozenset({'sausage', 'yogurt'})",frozenset({'whole milk'}),0.005747510525964045,0.15792287642852368,0.0014702933903628951,0.2558139534883721,1.6198663504217148,1.0,0.0005626299957994361,1.1315411347991713,0.38487720520388397,0.009064688916357644,0.11624953857511999,0.13256207619403793
frozenset({'whole milk'}),"frozenset({'sausage', 'yogurt'})",0.15792287642852368,0.005747510525964045,0.0014702933903628951,0.009310198899703767,1.6198663504217146,1.0,0.0005626299957994361,1.0035961694263764,0.45443001443001446,0.009064688916357644,0.0035832833324102613,0.13256207619403793
frozenset({'tropical fruit'}),frozenset({'flour'}),0.0677671589921807,0.009757401590590123,0.0010693042839002875,0.01577909270216963,1.6171408500175628,1.0,0.00040807289896020976,1.0061182312496408,0.4093662628145388,0.01398601398601399,0.00608102612556956,0.06268406689903003
frozenset({'flour'}),frozenset({'tropical fruit'}),0.009757401590590123,0.0677671589921807,0.0010693042839002875,0.10958904109589042,1.6171408500175626,1.0,0.00040807289896020976,1.0469691906703202,0.38538503070797075,0.01398601398601399,0.04486205619885356,0.06268406689903003
frozenset({'beverages'}),frozenset({'sausage'}),0.016574216400454454,0.06034886052262247,0.0015371249081066632,0.09274193548387098,1.5367636551995143,1.0,0.0005368898342838755,1.0357043670683983,0.3551684911876376,0.020390070921985814,0.03447351213692471,0.05910629443075055
frozenset({'sausage'}),frozenset({'beverages'}),0.06034886052262247,0.016574216400454454,0.0015371249081066632,0.02547065337763012,1.536763655199514,1.0,0.0005368898342838755,1.0091289574890792,0.3717143917372751,0.020390070921985814,0.009046373529696195,0.05910629443075055
frozenset({'sausage'}),"frozenset({'whole milk', 'soda'})",0.06034886052262247,0.011628684087415625,0.0010693042839002875,0.017718715393134,1.5237076921118624,1.0,0.00036752644984720253,1.0061998853089782,0.3657805832147938,0.015080113100848258,0.006161683577487595,0.054836369190819884
"frozenset({'whole milk', 'soda'})",frozenset({'sausage'}),0.011628684087415625,0.06034886052262247,0.0010693042839002875,0.09195402298850576,1.5237076921118622,1.0,0.00036752644984720253,1.0348056852472385,0.34775001690445606,0.015080113100848258,0.033634996157682194,0.054836369190819884
frozenset({'napkins'}),frozenset({'pastry'}),0.022121232373187194,0.0517275947336764,0.0017376194613379669,0.07854984894259819,1.5185289272972826,1.0,0.0005933413181282571,1.0291087414529612,0.3491924969508349,0.024096385542168672,0.02828538936698123,0.05607079010437403
frozenset({'pastry'}),frozenset({'napkins'}),0.0517275947336764,0.022121232373187194,0.0017376194613379669,0.03359173126614987,1.5185289272972826,1.0,0.0005933413181282571,1.0118692060737342,0.3600947646334918,0.024096385542168672,0.011729980517728306,0.05607079010437403
frozenset({'root vegetables'}),frozenset({'processed cheese'}),0.06957160997126245,0.01015839069705273,0.0010693042839002875,0.015369836695485112,1.5130188583851563,1.0,0.00036256868838923403,1.0052927953993835,0.36442321505530817,0.01359388275276126,0.005264929206302325,0.06031649729511099
frozenset({'processed cheese'}),frozenset({'root vegetables'}),0.01015839069705273,0.06957160997126245,0.0010693042839002875,0.10526315789473686,1.5130188583851563,1.0,0.00036256868838923403,1.0398905535615302,0.3425494564850449,0.01359388275276126,0.03836033842687456,0.06031649729511099
frozenset({'pip fruit'}),frozenset({'hard cheese'}),0.049054334023925686,0.01470293390362895,0.0010693042839002875,0.021798365122615806,1.4825860787713652,1.0,0.0003480616530599713,1.0072535466779058,0.34229390681003585,0.017057569296375266,0.007201311627870876,0.04726281892494427
frozenset({'hard cheese'}),frozenset({'pip fruit'}),0.01470293390362895,0.049054334023925686,0.0010693042839002875,0.07272727272727274,1.482586078771365,1.0,0.0003480616530599713,1.0255296397781195,0.33036017092857634,0.017057569296375266,0.02489410231345716,0.04726281892494427
frozenset({'yogurt'}),frozenset({'soft cheese'}),0.08587850030074183,0.010024727661565194,0.0012697988371315912,0.014785992217898832,1.4749520103761349,1.0,0.0004088902596330097,1.0048327211334034,0.3522637196881661,0.013418079096045197,0.004809478266145968,0.07072632944228274
frozenset({'soft cheese'}),frozenset({'yogurt'}),0.010024727661565194,0.08587850030074183,0.0012697988371315912,0.12666666666666665,1.4749520103761347,1.0,0.0004088902596330097,1.0467040072892269,0.3252726090525036,0.013418079096045197,0.044620071160501026,0.07072632944228274
frozenset({'curd'}),frozenset({'sausage'}),0.03368308494285905,0.06034886052262247,0.0029405867807257902,0.08730158730158731,1.446615338641917,1.0,0.0009078509855375443,1.0295308136882573,0.31949273494331937,0.032281731474688186,0.02868375894691685,0.06801402731635289
frozenset({'sausage'}),frozenset({'curd'}),0.06034886052262247,0.03368308494285905,0.0029405867807257902,0.04872646733111849,1.4466153386419167,1.0,0.0009078509855375443,1.0158139398097767,0.32855942066468385,0.032281731474688186,0.015567752311745349,0.06801402731635289
frozenset({'yogurt'}),frozenset({'detergent'}),0.08587850030074183,0.008621265788946068,0.0010693042839002875,0.012451361867704281,1.4442614544686756,1.0,0.00032892290725150737,1.0038783872822727,0.3365029609592046,0.011444921316165953,0.0038634035072441114,0.06824118480982114
frozenset({'detergent'}),frozenset({'yogurt'}),0.008621265788946068,0.08587850030074183,0.0010693042839002875,0.12403100775193798,1.4442614544686756,1.0,0.00032892290725150737,1.043554632400038,0.3102795941755427,0.011444921316165953,0.041736801359281185,0.06824118480982114
frozenset({'sugar'}),frozenset({'bottled water'}),0.01771035220209851,0.06068301811134131,0.0014702933903628951,0.0830188679245283,1.368074141800349,1.0,0.00039557576692471775,1.0243580255164384,0.2738962629423916,0.019113814074717635,0.023778820402327778,0.05362397140719807
frozenset({'bottled water'}),frozenset({'sugar'}),0.06068301811134131,0.01771035220209851,0.0014702933903628951,0.024229074889867842,1.368074141800349,1.0,0.00039557576692471775,1.006680587133741,0.2864267003007664,0.019113814074717635,0.006636253066886142,0.05362397140719807
frozenset({'white bread'}),frozenset({'canned beer'}),0.023992514870012697,0.04691572545612511,0.0015371249081066632,0.06406685236768803,1.3655730939853503,1.0,0.0004114986674631483,1.0183251623846759,0.27428756862324805,0.022157996146435453,0.01799539386983493,0.048415192565610395
frozenset({'canned beer'}),frozenset({'white bread'}),0.04691572545612511,0.023992514870012697,0.0015371249081066632,0.03276353276353276,1.3655730939853503,1.0,0.0004114986674631483,1.0090681215924169,0.28088462605524955,0.022157996146435453,0.008986629741217526,0.048415192565610395
frozenset({'brown bread'}),frozenset({'canned beer'}),0.03762614448974136,0.04691572545612511,0.0024059346387756467,0.06394316163410303,1.3629366489046777,1.0,0.0006406767739224465,1.0181906006986747,0.27670138888888896,0.02929210740439382,0.01786561444015733,0.057612606458077156
frozenset({'canned beer'}),frozenset({'brown bread'}),0.04691572545612511,0.03762614448974136,0.0024059346387756467,0.05128205128205129,1.3629366489046775,1.0,0.0006406767739224465,1.0143940639162186,0.2793983591613492,0.02929210740439382,0.014189814814814823,0.057612606458077156
frozenset({'chewing gum'}),frozenset({'yogurt'}),0.012029673193878232,0.08587850030074183,0.001403461872619127,0.11666666666666667,1.358508430609598,1.0,0.0003703715796208294,1.0348545279614243,0.2671118369555764,0.01454293628808864,0.033680606326460985,0.06650453955901427
frozenset({'yogurt'}),frozenset({'chewing gum'}),0.08587850030074183,0.012029673193878232,0.001403461872619127,0.016342412451361865,1.3585084306095978,1.0,0.0003703715796208294,1.0043843907799574,0.28869091136966557,0.01454293628808864,0.004365251810168951,0.06650453955901427
"frozenset({'whole milk', 'rolls/buns'})",frozenset({'sausage'}),0.013967787208447505,0.06034886052262247,0.0011361358016440553,0.08133971291866028,1.3478251654506244,1.0,0.0002931957595917866,1.022849417451937,0.2617196532944206,0.015525114155251141,0.022338984665854465,0.05008292401193258
frozenset({'sausage'}),"frozenset({'whole milk', 'rolls/buns'})",0.06034886052262247,0.013967787208447505,0.0011361358016440553,0.018826135105204873,1.3478251654506244,1.0,0.0002931957595917866,1.0049515667615936,0.2746381055978579,0.015525114155251141,0.004927169552608141,0.05008292401193258
frozenset({'whole milk'}),"frozenset({'sausage', 'rolls/buns'})",0.15792287642852368,0.005346521419501437,0.0011361358016440553,0.007194244604316547,1.345593525179856,1.0,0.0002917977601896749,1.0018611124832557,0.30500000000000005,0.007007419620774939,0.001857655178014412,0.10984712230215828
"frozenset({'sausage', 'rolls/buns'})",frozenset({'whole milk'}),0.005346521419501437,0.15792287642852368,0.0011361358016440553,0.2125,1.345593525179856,1.0,0.0002917977601896749,1.0693042839002875,0.25821406974400324,0.007007419620774939,0.06481250000000001,0.10984712230215828
frozenset({'sausage'}),frozenset({'sliced cheese'}),0.06034886052262247,0.014034618726191272,0.0011361358016440553,0.018826135105204873,1.34140695037705,1.0,0.0002891625536489528,1.004883452923532,0.2708601790645134,0.015510948905109486,0.004859720706241477,0.049889258028792904
frozenset({'sliced cheese'}),frozenset({'sausage'}),0.014034618726191272,0.06034886052262247,0.0011361358016440553,0.08095238095238094,1.3414069503770498,1.0,0.0002891625536489528,1.022418338291447,0.25813692927859133,0.015510948905109486,0.021926776400460597,0.049889258028792904
frozenset({'beef'}),frozenset({'frozen vegetables'}),0.03395041101383412,0.028002405934638777,0.0012697988371315912,0.03740157480314961,1.3356557608103283,1.0,0.00031910564627437687,1.0097643717488824,0.2601358116841741,0.02092511013215859,0.009669950754918014,0.04137381842782779
frozenset({'frozen vegetables'}),frozenset({'beef'}),0.028002405934638777,0.03395041101383412,0.0012697988371315912,0.045346062052505964,1.3356557608103283,1.0,0.00031910564627437687,1.0119369444630086,0.25854394649991314,0.02092511013215859,0.011796134658709568,0.04137381842782779
frozenset({'margarine'}),frozenset({'frankfurter'}),0.03221279155249616,0.037759807525228894,0.001603956425850431,0.04979253112033195,1.318664855138986,1.0,0.0003876076169778569,1.0126632593293443,0.24970075731418187,0.02346041055718475,0.012504906456002707,0.046135203613263315
frozenset({'frankfurter'}),frozenset({'margarine'}),0.037759807525228894,0.03221279155249616,0.001603956425850431,0.04247787610619469,1.3186648551389857,1.0,0.0003876076169778569,1.0107204672326058,0.2511402046580545,0.02346041055718475,0.010606757832814801,0.046135203613263315
frozenset({'processed cheese'}),frozenset({'rolls/buns'}),0.01015839069705273,0.11000467820624206,0.0014702933903628951,0.14473684210526316,1.315733516659206,1.0,0.0003528228906403267,1.0406099147127017,0.2424303803683995,0.012387387387387387,0.03902510838935592,0.07905128861034726
frozenset({'rolls/buns'}),frozenset({'processed cheese'}),0.11000467820624206,0.01015839069705273,0.0014702933903628951,0.013365735115431349,1.3157335166592057,1.0,0.0003528228906403267,1.0032507936654256,0.2696280215991864,0.012387387387387387,0.003240260247937295,0.07905128861034726
frozenset({'candy'}),frozenset({'citrus fruit'}),0.014368776314910112,0.05313105660629553,0.0010024727661565194,0.06976744186046512,1.3131197893813076,1.0,0.0002390444984058318,1.0178841141482322,0.2419311093029563,0.015075376884422108,0.01756989219072131,0.0443176831943835
frozenset({'citrus fruit'}),frozenset({'candy'}),0.05313105660629553,0.014368776314910112,0.0010024727661565194,0.018867924528301886,1.3131197893813076,1.0,0.0002390444984058318,1.0045856702944185,0.2518351214003388,0.015075376884422108,0.004564737911376533,0.0443176831943835
frozenset({'packaged fruit/vegetables'}),frozenset({'rolls/buns'}),0.00848760275345853,0.11000467820624206,0.0012029673193878234,0.14173228346456695,1.2884205087972755,1.0,0.0002692913097512037,1.0369670263101582,0.22577214583146116,0.010256410256410258,0.035649182059045985,0.07633394246132358
frozenset({'rolls/buns'}),frozenset({'packaged fruit/vegetables'}),0.11000467820624206,0.00848760275345853,0.0012029673193878234,0.010935601458080195,1.2884205087972753,1.0,0.0002692913097512037,1.0024750650293657,0.25152478452771326,0.010256410256410258,0.0024689542071484206,0.07633394246132358
frozenset({'rolls/buns'}),frozenset({'seasonal products'}),0.11000467820624206,0.007084140880839404,0.0010024727661565194,0.00911300121506683,1.2863946903872168,1.0,0.00022318412819209666,1.002047519380833,0.250151435508498,0.008635578583765112,0.0020433356115665997,0.07531121758866549
frozenset({'seasonal products'}),frozenset({'rolls/buns'}),0.007084140880839404,0.11000467820624206,0.0010024727661565194,0.14150943396226415,1.2863946903872165,1.0,0.00022318412819209666,1.0366978473641575,0.22422202777590816,0.008635578583765112,0.035398788043655365,0.07531121758866549
frozenset({'beef'}),frozenset({'margarine'}),0.03395041101383412,0.03221279155249616,0.001403461872619127,0.04133858267716536,1.2832971215734963,1.0,0.0003098243595089187,1.0095193057316878,0.22851542554067625,0.021671826625386994,0.009429543028687606,0.0424535237037279
frozenset({'margarine'}),frozenset({'beef'}),0.03221279155249616,0.03395041101383412,0.001403461872619127,0.043568464730290454,1.2832971215734963,1.0,0.0003098243595089187,1.0100561863152537,0.2281051361225382,0.021671826625386994,0.009956066257996271,0.0424535237037279
frozenset({'newspapers'}),frozenset({'beef'}),0.038895943326872955,0.03395041101383412,0.001670787943594199,0.0429553264604811,1.2652373028113755,1.0,0.0003502546808760638,1.0094090857988305,0.21811835060148818,0.023474178403755867,0.009321380133391819,0.04608396244283898
frozenset({'beef'}),frozenset({'newspapers'}),0.03395041101383412,0.038895943326872955,0.001670787943594199,0.04921259842519685,1.2652373028113755,1.0,0.0003502546808760638,1.0108506434574505,0.2170017295053616,0.023474178403755867,0.010734170797317328,0.04608396244283898
frozenset({'dessert'}),frozenset({'curd'}),0.02359152576355009,0.03368308494285905,0.0010024727661565194,0.042492917847025496,1.2615506542560369,1.0,0.000207837399931214,1.0092008018200318,0.21233401779603014,0.017814726840855107,0.00911691885642455,0.03612741130446513
frozenset({'curd'}),frozenset({'dessert'}),0.03368308494285905,0.02359152576355009,0.0010024727661565194,0.029761904761904764,1.2615506542560369,1.0,0.000207837399931214,1.006359654427752,0.214551490421191,0.017814726840855107,0.006319464815358041,0.03612741130446513
frozenset({'frozen meals'}),frozenset({'sausage'}),0.016774710953685757,0.06034886052262247,0.0012697988371315912,0.07569721115537849,1.2543270991339184,1.0,0.00025746414548030207,1.0166053276242317,0.20621905497839213,0.01674008810572687,0.0163340946314316,0.04836909284236256
frozenset({'sausage'}),frozenset({'frozen meals'}),0.06034886052262247,0.016774710953685757,0.0012697988371315912,0.02104097452934662,1.2543270991339182,1.0,0.00025746414548030207,1.0043579592859975,0.2157819869731227,0.01674008810572687,0.004339049883266278,0.04836909284236256
frozenset({'yogurt'}),frozenset({'herbs'}),0.08587850030074183,0.010559379803515338,0.0011361358016440553,0.013229571984435798,1.2528739595133724,1.0,0.00022931210001221614,1.002705991287447,0.2207968141197113,0.011921458625525946,0.0026986886594469995,0.06041225434664827
frozenset({'herbs'}),frozenset({'yogurt'}),0.010559379803515338,0.08587850030074183,0.0011361358016440553,0.10759493670886075,1.2528739595133722,1.0,0.00022931210001221614,1.0243347301594523,0.20398911337584674,0.011921458625525946,0.023756619240728426,0.06041225434664827
frozenset({'tropical fruit'}),frozenset({'cat food'}),0.0677671589921807,0.011829178640646929,0.0010024727661565194,0.014792899408284025,1.250543242068666,1.0,0.00020084293646889094,1.0030082210794635,0.21491146318732532,0.012755102040816327,0.002999198826332603,0.04976933106007422
frozenset({'cat food'}),frozenset({'tropical fruit'}),0.011829178640646929,0.0677671589921807,0.0010024727661565194,0.08474576271186442,1.250543242068666,1.0,0.00020084293646889094,1.0185506966566915,0.20274584066008394,0.012755102040816327,0.018212835863332666,0.04976933106007422
frozenset({'soda'}),frozenset({'oil'}),0.09710619528169484,0.014903428456860256,0.001804450979081735,0.01858224363386098,1.246843549298035,1.0,0.000357235744983095,1.0037484701628205,0.21926693532911157,0.01637355973317162,0.003734471607426175,0.06982923840885874
frozenset({'oil'}),frozenset({'soda'}),0.014903428456860256,0.09710619528169484,0.001804450979081735,0.12107623318385649,1.246843549298035,1.0,0.000357235744983095,1.0272720329192961,0.2009698979848234,0.01637355973317162,0.02654801459141708,0.06982923840885874
frozenset({'butter'}),frozenset({'margarine'}),0.03522020985096572,0.03221279155249616,0.001403461872619127,0.039848197343453504,1.2370302424275825,1.0,0.0002689205942547966,1.0079522902210167,0.19860731768462425,0.02125506072874494,0.007889550227891359,0.04170833103687198
frozenset({'margarine'}),frozenset({'butter'}),0.03221279155249616,0.03522020985096572,0.001403461872619127,0.043568464730290454,1.2370302424275825,1.0,0.0002689205942547966,1.0087285441471463,0.19799014143327365,0.02125506072874494,0.008653015915720147,0.04170833103687198
frozenset({'tropical fruit'}),frozenset({'specialty chocolate'}),0.0677671589921807,0.015972732740760543,0.0013366303548753592,0.019723865877712035,1.2348460465615279,1.0,0.0002542036356926291,1.0038266086527856,0.20400745573159362,0.016220600162206004,0.0038120215381829106,0.051702937122956434
frozenset({'specialty chocolate'}),frozenset({'tropical fruit'}),0.015972732740760543,0.0677671589921807,0.0013366303548753592,0.08368200836820083,1.2348460465615279,1.0,0.0002542036356926291,1.01736826027794,0.19326949198587337,0.016220600162206004,0.017071753617706582,0.051702937122956434
frozenset({'root vegetables'}),frozenset({'sliced cheese'}),0.06957160997126245,0.014034618726191272,0.0012029673193878234,0.01729106628242075,1.2320296418279129,1.0,0.00022655629927386789,1.0033137457536998,0.20241344634391603,0.014598540145985401,0.00330280111054441,0.05150267599835323
frozenset({'sliced cheese'}),frozenset({'root vegetables'}),0.014034618726191272,0.06957160997126245,0.0012029673193878234,0.08571428571428572,1.2320296418279126,1.0,0.00022655629927386789,1.0176560515939317,0.19101199755981826,0.014598540145985401,0.01734972397233566,0.05150267599835323
frozenset({'frankfurter'}),frozenset({'coffee'}),0.037759807525228894,0.03161130789280225,0.0014702933903628951,0.03893805309734514,1.231776085614324,1.0,0.0002766564887099333,1.0076235930765503,0.19554799277677462,0.02165354330708661,0.007565913629784354,0.04272484050216094
frozenset({'coffee'}),frozenset({'frankfurter'}),0.03161130789280225,0.037759807525228894,0.0014702933903628951,0.046511627906976744,1.231776085614324,1.0,0.0002766564887099333,1.0091787384491502,0.19430641821946174,0.02165354330708661,0.009095255477989518,0.04272484050216094
"frozenset({'whole milk', 'sausage'})",frozenset({'soda'}),0.008955423377664907,0.09710619528169484,0.0010693042839002875,0.11940298507462688,1.2296124333596987,1.0,0.00019967719255850386,1.0253200833241771,0.18842302245599854,0.010184595798854236,0.024694808709966105,0.06520734250290187
frozenset({'soda'}),"frozenset({'whole milk', 'sausage'})",0.09710619528169484,0.008955423377664907,0.0010693042839002875,0.011011699931176877,1.2296124333596985,1.0,0.00019967719255850386,1.002079171769139,0.20681902294596613,0.010184595798854236,0.0020748577834108573,0.06520734250290187
frozenset({'sausage'}),frozenset({'grapes'}),0.06034886052262247,0.01443560783265388,0.0010693042839002875,0.017718715393134,1.2274311964234448,1.0,0.000198131800248182,1.0033423293428563,0.1971906116642959,0.014505893019038985,0.003331195390755004,0.045896394733604046
frozenset({'grapes'}),frozenset({'sausage'}),0.01443560783265388,0.06034886052262247,0.0010693042839002875,0.07407407407407408,1.2274311964234446,1.0,0.000198131800248182,1.0148232306355678,0.18800433986573542,0.014505893019038985,0.014606711975133036,0.045896394733604046
frozenset({'frozen vegetables'}),frozenset({'sausage'}),0.028002405934638777,0.06034886052262247,0.0020717770500568067,0.07398568019093078,1.2259664813919129,1.0,0.00038186376000943546,1.0147263593840752,0.18962702721885086,0.024012393493415954,0.014512641016849024,0.054157845632563956
frozenset({'sausage'}),frozenset({'frozen vegetables'}),0.06034886052262247,0.028002405934638777,0.0020717770500568067,0.03433001107419712,1.2259664813919129,1.0,0.00038186376000943546,1.0065525544048408,0.1961547285825723,0.024012393493415954,0.00650989794439023,0.054157845632563956
frozenset({'sausage'}),frozenset({'bottled beer'}),0.06034886052262247,0.04531176903027468,0.003341575887188398,0.05537098560354374,1.2220000849348451,1.0,0.0006070622579470671,1.0106488541215264,0.19333712660028446,0.03265839320705421,0.010536650863550923,0.06455864914395476
frozenset({'bottled beer'}),frozenset({'sausage'}),0.04531176903027468,0.06034886052262247,0.003341575887188398,0.07374631268436578,1.2220000849348451,1.0,0.0006070622579470671,1.0144641282892708,0.19029191459572978,0.03265839320705421,0.01425790019176139,0.06455864914395476
frozenset({'chicken'}),frozenset({'curd'}),0.027868742899151238,0.03368308494285905,0.0011361358016440553,0.0407673860911271,1.2103222184157438,1.0,0.0001974305673212442,1.0073853839470694,0.17875542902435285,0.018805309734513276,0.00733123992541219,0.03724877241064292
frozenset({'curd'}),frozenset({'chicken'}),0.03368308494285905,0.027868742899151238,0.0011361358016440553,0.033730158730158735,1.2103222184157438,1.0,0.0001974305673212442,1.006066023775827,0.17983100287628723,0.018805309734513276,0.006029448994869048,0.03724877241064292
frozenset({'whipped/sour cream'}),frozenset({'onions'}),0.043707812604424245,0.02024994987636169,0.0010693042839002875,0.02446483180428135,1.2081428326318873,1.0,0.0001842232694552867,1.0043205842960181,0.18015759312320925,0.01700318809776833,0.004301997154669976,0.03863505616616708
frozenset({'onions'}),frozenset({'whipped/sour cream'}),0.02024994987636169,0.043707812604424245,0.0010693042839002875,0.05280528052805281,1.2081428326318873,1.0,0.0001842232694552867,1.009604643835747,0.17584413369713514,0.01700318809776833,0.009513272244129865,0.03863505616616708
frozenset({'beef'}),frozenset({'brown bread'}),0.03395041101383412,0.03762614448974136,0.0015371249081066632,0.045275590551181105,1.2033013524286376,1.0,0.00025970183781403406,1.008012203297343,0.17489058998691606,0.02194656488549619,0.007948518153980759,0.04306408301981791
frozenset({'brown bread'}),frozenset({'beef'}),0.03762614448974136,0.03395041101383412,0.0015371249081066632,0.04085257548845471,1.2033013524286376,1.0,0.00025970183781403406,1.0071961455540952,0.17555857487922719,0.02194656488549619,0.007144731029660869,0.04306408301981791
frozenset({'butter milk'}),frozenset({'shopping bags'}),0.017576689166610975,0.04758404063356279,0.0010024727661565194,0.057034220532319393,1.1985997778442348,1.0,0.00016610287464900004,1.010021763360375,0.16865759637188213,0.015625,0.00992232417550313,0.039050818131328234
frozenset({'shopping bags'}),frozenset({'butter milk'}),0.04758404063356279,0.017576689166610975,0.0010024727661565194,0.021067415730337078,1.1985997778442345,1.0,0.00016610287464900004,1.0035658498039786,0.17397141721048823,0.015625,0.003553179698845829,0.039050818131328234
frozenset({'pork'}),frozenset({'brown bread'}),0.037091492347791216,0.03762614448974136,0.001670787943594199,0.04504504504504505,1.1971740834973519,1.0,0.00027517809317607086,1.0077688486947047,0.17104386451971143,0.022872827081427266,0.007708958958958967,0.04472500920103052
frozenset({'brown bread'}),frozenset({'pork'}),0.03762614448974136,0.037091492347791216,0.001670787943594199,0.044404973357015994,1.1971740834973519,1.0,0.00027517809317607086,1.007653326781029,0.17113888888888906,0.022872827081427266,0.007595198246878841,0.04472500920103052
frozenset({'domestic eggs'}),frozenset({'coffee'}),0.037091492347791216,0.03161130789280225,0.001403461872619127,0.03783783783783784,1.1969716016227645,1.0,0.0002309512878095805,1.0064713934822,0.17089712064725943,0.0208540218470705,0.006429783821088169,0.041117650419976004
frozenset({'coffee'}),frozenset({'domestic eggs'}),0.03161130789280225,0.037091492347791216,0.001403461872619127,0.04439746300211416,1.1969716016227643,1.0,0.0002309512878095805,1.0076454073440149,0.16993000098590158,0.0208540218470705,0.007587398591104541,0.041117650419976004
frozenset({'citrus fruit'}),frozenset({'napkins'}),0.05313105660629553,0.022121232373187194,0.001403461872619127,0.02641509433962264,1.1941059111896482,1.0,0.00022813742319830106,1.0044103620973077,0.17167459869323218,0.019004524886877826,0.004390996214035919,0.04492960155047597
frozenset({'napkins'}),frozenset({'citrus fruit'}),0.022121232373187194,0.05313105660629553,0.001403461872619127,0.0634441087613293,1.1941059111896482,1.0,0.00022813742319830106,1.011011678268762,0.16623057095993124,0.019004524886877826,0.010891741911050986,0.04492960155047597
frozenset({'butter'}),frozenset({'fruit/vegetable juice'}),0.03522020985096572,0.03401724253157789,0.001403461872619127,0.039848197343453504,1.1714117423381039,1.0,0.00020536745210575748,1.0060729509601944,0.15167108683318153,0.02068965517241379,0.006036292849736739,0.040552782365243456
frozenset({'fruit/vegetable juice'}),frozenset({'butter'}),0.03401724253157789,0.03522020985096572,0.001403461872619127,0.0412573673870334,1.1714117423381039,1.0,0.00020536745210575748,1.00629695324971,0.15148220627672676,0.02068965517241379,0.006257549751467219,0.040552782365243456
frozenset({'beverages'}),frozenset({'soda'}),0.016574216400454454,0.09710619528169484,0.001871282496825503,0.11290322580645162,1.1626778855760054,1.0,0.00026182340240190347,1.0178075616824531,0.14227464686180294,0.01673640167364017,0.01749600057305224,0.06608685034300558
frozenset({'soda'}),frozenset({'beverages'}),0.09710619528169484,0.016574216400454454,0.001871282496825503,0.019270474879559536,1.1626778855760054,1.0,0.00026182340240190347,1.0027492375930807,0.15496457650417694,0.01673640167364017,0.002741700008348579,0.06608685034300558
frozenset({'red/blush wine'}),frozenset({'rolls/buns'}),0.01049254828577157,0.11000467820624206,0.0013366303548753592,0.12738853503184713,1.158028341240297,1.0,0.0001824009571356009,1.0199216461432117,0.13791030663244633,0.011217049915872124,0.019532526070551077,0.06976960165930145
frozenset({'rolls/buns'}),frozenset({'red/blush wine'}),0.11000467820624206,0.01049254828577157,0.0013366303548753592,0.012150668286755772,1.1580283412402967,1.0,0.0001824009571356009,1.001678515080947,0.15333032965382595,0.011217049915872124,0.0016757023892156292,0.06976960165930145
frozenset({'chocolate'}),frozenset({'pip fruit'}),0.02359152576355009,0.049054334023925686,0.0013366303548753592,0.056657223796033995,1.1549891548502134,1.0,0.0001793637699361247,1.0080595197884512,0.13743326488706364,0.01874414245548266,0.007995083256733196,0.041952590099651875
frozenset({'pip fruit'}),frozenset({'chocolate'}),0.049054334023925686,0.02359152576355009,0.0013366303548753592,0.027247956403269755,1.1549891548502134,1.0,0.0001793637699361247,1.0037588516660423,0.14111321948134092,0.01874414245548266,0.0037447756100017346,0.041952590099651875
frozenset({'rolls/buns'}),"frozenset({'whole milk', 'sausage'})",0.11000467820624206,0.008955423377664907,0.0011361358016440553,0.010328068043742407,1.1532752398396837,1.0,0.0001509973347833698,1.0013869693802109,0.14933146045081686,0.009642654566080544,0.0013850483605447183,0.06859686984276672
